後らせ,729,729,7151,動詞,自立,*,*,五段・サ行,仮定形,後らす,オクラセ,オクラセ
後らせ,734,734,7151,動詞,自立,*,*,五段・サ行,命令ｅ,後らす,オクラセ,オクラセ
後らしゃ,730,730,7150,動詞,自立,*,*,五段・サ行,仮定縮約１,後らす,オクラシャ,オクラシャ
ごわする,583,583,9279,動詞,自立,*,*,サ変・−スル,基本形,ごわする,ゴワスル,ゴワスル
ごわす,584,584,9279,動詞,自立,*,*,サ変・−スル,文語基本形,ごわする,ゴワス,ゴワス
ごわし,587,587,9279,動詞,自立,*,*,サ変・−スル,未然形,ごわする,ゴワシ,ゴワシ
ごわしよ,585,585,9279,動詞,自立,*,*,サ変・−スル,未然ウ接続,ごわする,ゴワシヨ,ゴワシヨ
ごわしょ,585,585,9279,動詞,自立,*,*,サ変・−スル,未然ウ接続,ごわする,ゴワショ,ゴワショ
ごわせ,586,586,9279,動詞,自立,*,*,サ変・−スル,未然レル接続,ごわする,ゴワセ,ゴワセ
ごわすれ,581,581,9279,動詞,自立,*,*,サ変・−スル,仮定形,ごわする,ゴワスレ,ゴワスレ
ごわせよ,589,589,9279,動詞,自立,*,*,サ変・−スル,命令ｙｏ,ごわする,ゴワセヨ,ゴワセヨ
ごわしろ,588,588,9279,動詞,自立,*,*,サ変・−スル,命令ｒｏ,ごわする,ゴワシロ,ゴワシロ
ごわすりゃ,582,582,9279,動詞,自立,*,*,サ変・−スル,仮定縮約１,ごわする,ゴワスリャ,ゴワスリャ
迷わす,731,731,7150,動詞,自立,*,*,五段・サ行,基本形,迷わす,マヨワス,マヨワス
迷わさ,733,733,7150,動詞,自立,*,*,五段・サ行,未然形,迷わす,マヨワサ,マヨワサ
迷わそ,732,732,7150,動詞,自立,*,*,五段・サ行,未然ウ接続,迷わす,マヨワソ,マヨワソ
迷わし,735,735,7150,動詞,自立,*,*,五段・サ行,連用形,迷わす,マヨワシ,マヨワシ
迷わせ,729,729,7150,動詞,自立,*,*,五段・サ行,仮定形,迷わす,マヨワセ,マヨワセ
迷わせ,734,734,7150,動詞,自立,*,*,五段・サ行,命令ｅ,迷わす,マヨワセ,マヨワセ
迷わしゃ,730,730,7150,動詞,自立,*,*,五段・サ行,仮定縮約１,迷わす,マヨワシャ,マヨワシャ
泥む,762,762,7151,動詞,自立,*,*,五段・マ行,基本形,泥む,ナズム,ナズム
泥ま,764,764,7151,動詞,自立,*,*,五段・マ行,未然形,泥む,ナズマ,ナズマ
泥も,763,763,7151,動詞,自立,*,*,五段・マ行,未然ウ接続,泥む,ナズモ,ナズモ
泥み,767,767,7151,動詞,自立,*,*,五段・マ行,連用形,泥む,ナズミ,ナズミ
泥ん,766,766,7151,動詞,自立,*,*,五段・マ行,連用タ接続,泥む,ナズン,ナズン
泥め,760,760,7151,動詞,自立,*,*,五段・マ行,仮定形,泥む,ナズメ,ナズメ
泥め,765,765,7151,動詞,自立,*,*,五段・マ行,命令ｅ,泥む,ナズメ,ナズメ
泥みゃ,761,761,7151,動詞,自立,*,*,五段・マ行,仮定縮約１,泥む,ナズミャ,ナズミャ
仕出す,731,731,7150,動詞,自立,*,*,五段・サ行,基本形,仕出す,シダス,シダス
仕出さ,733,733,7150,動詞,自立,*,*,五段・サ行,未然形,仕出す,シダサ,シダサ
仕出そ,732,732,7150,動詞,自立,*,*,五段・サ行,未然ウ接続,仕出す,シダソ,シダソ
仕出し,735,735,7150,動詞,自立,*,*,五段・サ行,連用形,仕出す,シダシ,シダシ
仕出せ,729,729,7150,動詞,自立,*,*,五段・サ行,仮定形,仕出す,シダセ,シダセ
仕出せ,734,734,7150,動詞,自立,*,*,五段・サ行,命令ｅ,仕出す,シダセ,シダセ
仕出しゃ,730,730,7150,動詞,自立,*,*,五段・サ行,仮定縮約１,仕出す,シダシャ,シダシャ
おくする,583,583,9279,動詞,自立,*,*,サ変・−スル,基本形,おくする,オクスル,オクスル
おくす,584,584,9279,動詞,自立,*,*,サ変・−スル,文語基本形,おくする,オクス,オクス
おくし,587,587,9279,動詞,自立,*,*,サ変・−スル,未然形,おくする,オクシ,オクシ
おくしよ,585,585,9279,動詞,自立,*,*,サ変・−スル,未然ウ接続,おくする,オクシヨ,オクシヨ
おくしょ,585,585,9279,動詞,自立,*,*,サ変・−スル,未然ウ接続,おくする,オクショ,オクショ
おくせ,586,586,9279,動詞,自立,*,*,サ変・−スル,未然レル接続,おくする,オクセ,オクセ
おくすれ,581,581,9279,動詞,自立,*,*,サ変・−スル,仮定形,おくする,オクスレ,オクスレ
おくせよ,589,589,9279,動詞,自立,*,*,サ変・−スル,命令ｙｏ,おくする,オクセヨ,オクセヨ
おくしろ,588,588,9279,動詞,自立,*,*,サ変・−スル,命令ｒｏ,おくする,オクシロ,オクシロ
おくすりゃ,582,582,9279,動詞,自立,*,*,サ変・−スル,仮定縮約１,おくする,オクスリャ,オクスリャ
逆らえる,619,619,7150,動詞,自立,*,*,一段,基本形,逆らえる,サカラエル,サカラエル
逆らえ,622,622,7150,動詞,自立,*,*,一段,未然形,逆らえる,サカラエ,サカラエ
逆らえよ,621,621,7150,動詞,自立,*,*,一段,未然ウ接続,逆らえる,サカラエヨ,サカラエヨ
逆らえ,625,625,7150,動詞,自立,*,*,一段,連用形,逆らえる,サカラエ,サカラエ
逆らえれ,617,617,7150,動詞,自立,*,*,一段,仮定形,逆らえる,サカラエレ,サカラエレ
逆らえよ,624,624,7150,動詞,自立,*,*,一段,命令ｙｏ,逆らえる,サカラエヨ,サカラエヨ
逆らえろ,623,623,7150,動詞,自立,*,*,一段,命令ｒｏ,逆らえる,サカラエロ,サカラエロ
逆らえりゃ,618,618,7150,動詞,自立,*,*,一段,仮定縮約１,逆らえる,サカラエリャ,サカラエリャ
逆らえん,620,620,7150,動詞,自立,*,*,一段,体言接続特殊,逆らえる,サカラエン,サカラエン
居あわせる,619,619,7150,動詞,自立,*,*,一段,基本形,居あわせる,イアワセル,イアワセル
居あわせ,622,622,7148,動詞,自立,*,*,一段,未然形,居あわせる,イアワセ,イアワセ
居あわせよ,621,621,7150,動詞,自立,*,*,一段,未然ウ接続,居あわせる,イアワセヨ,イアワセヨ
居あわせ,625,625,7148,動詞,自立,*,*,一段,連用形,居あわせる,イアワセ,イアワセ
居あわせれ,617,617,7150,動詞,自立,*,*,一段,仮定形,居あわせる,イアワセレ,イアワセレ
居あわせよ,624,624,7150,動詞,自立,*,*,一段,命令ｙｏ,居あわせる,イアワセヨ,イアワセヨ
居あわせろ,623,623,7150,動詞,自立,*,*,一段,命令ｒｏ,居あわせる,イアワセロ,イアワセロ
居あわせりゃ,618,618,7150,動詞,自立,*,*,一段,仮定縮約１,居あわせる,イアワセリャ,イアワセリャ
居あわせん,620,620,7150,動詞,自立,*,*,一段,体言接続特殊,居あわせる,イアワセン,イアワセン
苛立つ,738,738,7150,動詞,自立,*,*,五段・タ行,基本形,苛立つ,イラダツ,イラダツ
苛立た,740,740,7150,動詞,自立,*,*,五段・タ行,未然形,苛立つ,イラダタ,イラダタ
苛立と,739,739,7150,動詞,自立,*,*,五段・タ行,未然ウ接続,苛立つ,イラダト,イラダト
苛立ち,743,743,7150,動詞,自立,*,*,五段・タ行,連用形,苛立つ,イラダチ,イラダチ
苛立っ,742,742,7150,動詞,自立,*,*,五段・タ行,連用タ接続,苛立つ,イラダッ,イラダッ
苛立て,736,736,7150,動詞,自立,*,*,五段・タ行,仮定形,苛立つ,イラダテ,イラダテ
苛立て,741,741,7150,動詞,自立,*,*,五段・タ行,命令ｅ,苛立つ,イラダテ,イラダテ
苛立ちゃ,737,737,7150,動詞,自立,*,*,五段・タ行,仮定縮約１,苛立つ,イラダチャ,イラダチャ
堕ちる,619,619,7150,動詞,自立,*,*,一段,基本形,堕ちる,オチル,オチル
堕ち,622,622,7016,動詞,自立,*,*,一段,未然形,堕ちる,オチ,オチ
堕ちよ,621,621,7151,動詞,自立,*,*,一段,未然ウ接続,堕ちる,オチヨ,オチヨ
堕ち,625,625,7016,動詞,自立,*,*,一段,連用形,堕ちる,オチ,オチ
堕ちれ,617,617,7150,動詞,自立,*,*,一段,仮定形,堕ちる,オチレ,オチレ
堕ちよ,624,624,7151,動詞,自立,*,*,一段,命令ｙｏ,堕ちる,オチヨ,オチヨ
堕ちろ,623,623,7150,動詞,自立,*,*,一段,命令ｒｏ,堕ちる,オチロ,オチロ
堕ちりゃ,618,618,7150,動詞,自立,*,*,一段,仮定縮約１,堕ちる,オチリャ,オチリャ
堕ちん,620,620,7150,動詞,自立,*,*,一段,体言接続特殊,堕ちる,オチン,オチン
慮る,772,772,7152,動詞,自立,*,*,五段・ラ行,基本形,慮る,オモンバカル,オモンバカル
慮ら,780,780,7152,動詞,自立,*,*,五段・ラ行,未然形,慮る,オモンバカラ,オモンバカラ
慮ん,782,782,7152,動詞,自立,*,*,五段・ラ行,未然特殊,慮る,オモンバカン,オモンバカン
慮ろ,778,778,7152,動詞,自立,*,*,五段・ラ行,未然ウ接続,慮る,オモンバカロ,オモンバカロ
慮り,788,788,7152,動詞,自立,*,*,五段・ラ行,連用形,慮る,オモンバカリ,オモンバカリ
慮っ,786,786,7152,動詞,自立,*,*,五段・ラ行,連用タ接続,慮る,オモンバカッ,オモンバカッ
慮れ,768,768,7152,動詞,自立,*,*,五段・ラ行,仮定形,慮る,オモンバカレ,オモンバカレ
慮れ,784,784,7152,動詞,自立,*,*,五段・ラ行,命令ｅ,慮る,オモンバカレ,オモンバカレ
慮りゃ,770,770,7152,動詞,自立,*,*,五段・ラ行,仮定縮約１,慮る,オモンバカリャ,オモンバカリャ
慮ん,774,774,7152,動詞,自立,*,*,五段・ラ行,体言接続特殊,慮る,オモンバカン,オモンバカン
慮,776,776,7153,動詞,自立,*,*,五段・ラ行,体言接続特殊２,慮る,オモンバカ,オモンバカ
怖じ気立つ,738,738,7150,動詞,自立,*,*,五段・タ行,基本形,怖じ気立つ,オジケダツ,オジケダツ
怖じ気立た,740,740,7150,動詞,自立,*,*,五段・タ行,未然形,怖じ気立つ,オジケダタ,オジケダタ
怖じ気立と,739,739,7150,動詞,自立,*,*,五段・タ行,未然ウ接続,怖じ気立つ,オジケダト,オジケダト
怖じ気立ち,743,743,7150,動詞,自立,*,*,五段・タ行,連用形,怖じ気立つ,オジケダチ,オジケダチ
怖じ気立っ,742,742,7150,動詞,自立,*,*,五段・タ行,連用タ接続,怖じ気立つ,オジケダッ,オジケダッ
怖じ気立て,736,736,7150,動詞,自立,*,*,五段・タ行,仮定形,怖じ気立つ,オジケダテ,オジケダテ
怖じ気立て,741,741,7150,動詞,自立,*,*,五段・タ行,命令ｅ,怖じ気立つ,オジケダテ,オジケダテ
怖じ気立ちゃ,737,737,7150,動詞,自立,*,*,五段・タ行,仮定縮約１,怖じ気立つ,オジケダチャ,オジケダチャ
きずく,679,679,9279,動詞,自立,*,*,五段・カ行イ音便,基本形,きずく,キズク,キズク
きずか,683,683,9279,動詞,自立,*,*,五段・カ行イ音便,未然形,きずく,キズカ,キズカ
きずこ,681,681,9279,動詞,自立,*,*,五段・カ行イ音便,未然ウ接続,きずく,キズコ,キズコ
きずき,689,689,9279,動詞,自立,*,*,五段・カ行イ音便,連用形,きずく,キズキ,キズキ
きずい,687,687,9279,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,きずく,キズイ,キズイ
きずけ,675,675,9279,動詞,自立,*,*,五段・カ行イ音便,仮定形,きずく,キズケ,キズケ
きずけ,685,685,9279,動詞,自立,*,*,五段・カ行イ音便,命令ｅ,きずく,キズケ,キズケ
きずきゃ,677,677,9279,動詞,自立,*,*,五段・カ行イ音便,仮定縮約１,きずく,キズキャ,キズキャ
とりあつかえる,619,619,9279,動詞,自立,*,*,一段,基本形,とりあつかえる,トリアツカエル,トリアツカエル
とりあつかえ,622,622,9279,動詞,自立,*,*,一段,未然形,とりあつかえる,トリアツカエ,トリアツカエ
とりあつかえよ,621,621,9279,動詞,自立,*,*,一段,未然ウ接続,とりあつかえる,トリアツカエヨ,トリアツカエヨ
とりあつかえ,625,625,9279,動詞,自立,*,*,一段,連用形,とりあつかえる,トリアツカエ,トリアツカエ
とりあつかえれ,617,617,9279,動詞,自立,*,*,一段,仮定形,とりあつかえる,トリアツカエレ,トリアツカエレ
とりあつかえよ,624,624,9279,動詞,自立,*,*,一段,命令ｙｏ,とりあつかえる,トリアツカエヨ,トリアツカエヨ
とりあつかえろ,623,623,9279,動詞,自立,*,*,一段,命令ｒｏ,とりあつかえる,トリアツカエロ,トリアツカエロ
とりあつかえりゃ,618,618,9279,動詞,自立,*,*,一段,仮定縮約１,とりあつかえる,トリアツカエリャ,トリアツカエリャ
とりあつかえん,620,620,9279,動詞,自立,*,*,一段,体言接続特殊,とりあつかえる,トリアツカエン,トリアツカエン
扱き雑ぜる,619,619,7150,動詞,自立,*,*,一段,基本形,扱き雑ぜる,コキマゼル,コキマゼル
扱き雑ぜ,622,622,7150,動詞,自立,*,*,一段,未然形,扱き雑ぜる,コキマゼ,コキマゼ
扱き雑ぜよ,621,621,7150,動詞,自立,*,*,一段,未然ウ接続,扱き雑ぜる,コキマゼヨ,コキマゼヨ
扱き雑ぜ,625,625,7150,動詞,自立,*,*,一段,連用形,扱き雑ぜる,コキマゼ,コキマゼ
扱き雑ぜれ,617,617,7150,動詞,自立,*,*,一段,仮定形,扱き雑ぜる,コキマゼレ,コキマゼレ
扱き雑ぜよ,624,624,7150,動詞,自立,*,*,一段,命令ｙｏ,扱き雑ぜる,コキマゼヨ,コキマゼヨ
扱き雑ぜろ,623,623,7150,動詞,自立,*,*,一段,命令ｒｏ,扱き雑ぜる,コキマゼロ,コキマゼロ
扱き雑ぜりゃ,618,618,7150,動詞,自立,*,*,一段,仮定縮約１,扱き雑ぜる,コキマゼリャ,コキマゼリャ
扱き雑ぜん,620,620,7150,動詞,自立,*,*,一段,体言接続特殊,扱き雑ぜる,コキマゼン,コキマゼン
はじける,619,619,9275,動詞,自立,*,*,一段,基本形,はじける,ハジケル,ハジケル
はじけ,622,622,9390,動詞,自立,*,*,一段,未然形,はじける,ハジケ,ハジケ
はじけよ,621,621,9275,動詞,自立,*,*,一段,未然ウ接続,はじける,ハジケヨ,ハジケヨ
はじけ,625,625,9390,動詞,自立,*,*,一段,連用形,はじける,ハジケ,ハジケ
はじけれ,617,617,9275,動詞,自立,*,*,一段,仮定形,はじける,ハジケレ,ハジケレ
はじけよ,624,624,9275,動詞,自立,*,*,一段,命令ｙｏ,はじける,ハジケヨ,ハジケヨ
はじけろ,623,623,9275,動詞,自立,*,*,一段,命令ｒｏ,はじける,ハジケロ,ハジケロ
はじけりゃ,618,618,9275,動詞,自立,*,*,一段,仮定縮約１,はじける,ハジケリャ,ハジケリャ
はじけん,620,620,9275,動詞,自立,*,*,一段,体言接続特殊,はじける,ハジケン,ハジケン
ふしおがむ,762,762,9279,動詞,自立,*,*,五段・マ行,基本形,ふしおがむ,フシオガム,フシオガム
ふしおがま,764,764,9279,動詞,自立,*,*,五段・マ行,未然形,ふしおがむ,フシオガマ,フシオガマ
ふしおがも,763,763,9279,動詞,自立,*,*,五段・マ行,未然ウ接続,ふしおがむ,フシオガモ,フシオガモ
ふしおがみ,767,767,9279,動詞,自立,*,*,五段・マ行,連用形,ふしおがむ,フシオガミ,フシオガミ
ふしおがん,766,766,9279,動詞,自立,*,*,五段・マ行,連用タ接続,ふしおがむ,フシオガン,フシオガン
ふしおがめ,760,760,9279,動詞,自立,*,*,五段・マ行,仮定形,ふしおがむ,フシオガメ,フシオガメ
ふしおがめ,765,765,9279,動詞,自立,*,*,五段・マ行,命令ｅ,ふしおがむ,フシオガメ,フシオガメ
ふしおがみゃ,761,761,9279,動詞,自立,*,*,五段・マ行,仮定縮約１,ふしおがむ,フシオガミャ,フシオガミャ
黙る,772,772,7092,動詞,自立,*,*,五段・ラ行,基本形,黙る,ダマル,ダマル
黙ら,780,780,7152,動詞,自立,*,*,五段・ラ行,未然形,黙る,ダマラ,ダマラ
黙ん,782,782,7152,動詞,自立,*,*,五段・ラ行,未然特殊,黙る,ダマン,ダマン
黙ろ,778,778,7152,動詞,自立,*,*,五段・ラ行,未然ウ接続,黙る,ダマロ,ダマロ
黙り,788,788,7152,動詞,自立,*,*,五段・ラ行,連用形,黙る,ダマリ,ダマリ
黙っ,786,786,7131,動詞,自立,*,*,五段・ラ行,連用タ接続,黙る,ダマッ,ダマッ
黙れ,768,768,7152,動詞,自立,*,*,五段・ラ行,仮定形,黙る,ダマレ,ダマレ
黙れ,784,784,7152,動詞,自立,*,*,五段・ラ行,命令ｅ,黙る,ダマレ,ダマレ
黙りゃ,770,770,7152,動詞,自立,*,*,五段・ラ行,仮定縮約１,黙る,ダマリャ,ダマリャ
黙ん,774,774,7152,動詞,自立,*,*,五段・ラ行,体言接続特殊,黙る,ダマン,ダマン
黙,776,776,7279,動詞,自立,*,*,五段・ラ行,体言接続特殊２,黙る,ダマ,ダマ
のめす,731,731,9280,動詞,自立,*,*,五段・サ行,基本形,のめす,ノメス,ノメス
のめさ,733,733,9280,動詞,自立,*,*,五段・サ行,未然形,のめす,ノメサ,ノメサ
のめそ,732,732,9280,動詞,自立,*,*,五段・サ行,未然ウ接続,のめす,ノメソ,ノメソ
のめし,735,735,9280,動詞,自立,*,*,五段・サ行,連用形,のめす,ノメシ,ノメシ
のめせ,729,729,9280,動詞,自立,*,*,五段・サ行,仮定形,のめす,ノメセ,ノメセ
のめせ,734,734,9280,動詞,自立,*,*,五段・サ行,命令ｅ,のめす,ノメセ,ノメセ
のめしゃ,730,730,9280,動詞,自立,*,*,五段・サ行,仮定縮約１,のめす,ノメシャ,ノメシャ
危ぶむ,762,762,7150,動詞,自立,*,*,五段・マ行,基本形,危ぶむ,アヤブム,アヤブム
危ぶま,764,764,7150,動詞,自立,*,*,五段・マ行,未然形,危ぶむ,アヤブマ,アヤブマ
危ぶも,763,763,7150,動詞,自立,*,*,五段・マ行,未然ウ接続,危ぶむ,アヤブモ,アヤブモ
危ぶみ,767,767,7150,動詞,自立,*,*,五段・マ行,連用形,危ぶむ,アヤブミ,アヤブミ
危ぶん,766,766,7150,動詞,自立,*,*,五段・マ行,連用タ接続,危ぶむ,アヤブン,アヤブン
危ぶめ,760,760,7150,動詞,自立,*,*,五段・マ行,仮定形,危ぶむ,アヤブメ,アヤブメ
危ぶめ,765,765,7150,動詞,自立,*,*,五段・マ行,命令ｅ,危ぶむ,アヤブメ,アヤブメ
危ぶみゃ,761,761,7150,動詞,自立,*,*,五段・マ行,仮定縮約１,危ぶむ,アヤブミャ,アヤブミャ
いりびたる,772,772,9279,動詞,自立,*,*,五段・ラ行,基本形,いりびたる,イリビタル,イリビタル
いりびたら,780,780,9279,動詞,自立,*,*,五段・ラ行,未然形,いりびたる,イリビタラ,イリビタラ
いりびたん,782,782,9279,動詞,自立,*,*,五段・ラ行,未然特殊,いりびたる,イリビタン,イリビタン
いりびたろ,778,778,9279,動詞,自立,*,*,五段・ラ行,未然ウ接続,いりびたる,イリビタロ,イリビタロ
いりびたり,788,788,9279,動詞,自立,*,*,五段・ラ行,連用形,いりびたる,イリビタリ,イリビタリ
いりびたっ,786,786,9279,動詞,自立,*,*,五段・ラ行,連用タ接続,いりびたる,イリビタッ,イリビタッ
いりびたれ,768,768,9279,動詞,自立,*,*,五段・ラ行,仮定形,いりびたる,イリビタレ,イリビタレ
いりびたれ,784,784,9279,動詞,自立,*,*,五段・ラ行,命令ｅ,いりびたる,イリビタレ,イリビタレ
いりびたりゃ,770,770,9279,動詞,自立,*,*,五段・ラ行,仮定縮約１,いりびたる,イリビタリャ,イリビタリャ
いりびたん,774,774,9279,動詞,自立,*,*,五段・ラ行,体言接続特殊,いりびたる,イリビタン,イリビタン
いりびた,776,776,9279,動詞,自立,*,*,五段・ラ行,体言接続特殊２,いりびたる,イリビタ,イリビタ
洗い流す,731,731,7150,動詞,自立,*,*,五段・サ行,基本形,洗い流す,アライナガス,アライナガス
洗い流さ,733,733,7150,動詞,自立,*,*,五段・サ行,未然形,洗い流す,アライナガサ,アライナガサ
洗い流そ,732,732,7150,動詞,自立,*,*,五段・サ行,未然ウ接続,洗い流す,アライナガソ,アライナガソ
洗い流し,735,735,7150,動詞,自立,*,*,五段・サ行,連用形,洗い流す,アライナガシ,アライナガシ
洗い流せ,729,729,7150,動詞,自立,*,*,五段・サ行,仮定形,洗い流す,アライナガセ,アライナガセ
洗い流せ,734,734,7150,動詞,自立,*,*,五段・サ行,命令ｅ,洗い流す,アライナガセ,アライナガセ
洗い流しゃ,730,730,7150,動詞,自立,*,*,五段・サ行,仮定縮約１,洗い流す,アライナガシャ,アライナガシャ
呉れる,628,628,7119,動詞,自立,*,*,一段・クレル,基本形,呉れる,クレル,クレル
呉れ,630,630,7203,動詞,自立,*,*,一段・クレル,未然形,呉れる,クレ,クレ
呉ん,631,631,7395,動詞,自立,*,*,一段・クレル,未然特殊,呉れる,クン,クン
呉れよ,629,629,7221,動詞,自立,*,*,一段・クレル,未然ウ接続,呉れる,クレヨ,クレヨ
呉れ,635,635,7203,動詞,自立,*,*,一段・クレル,連用形,呉れる,クレ,クレ
呉れれ,626,626,7142,動詞,自立,*,*,一段・クレル,仮定形,呉れる,クレレ,クレレ
呉れ,632,632,7203,動詞,自立,*,*,一段・クレル,命令ｅ,呉れる,クレ,クレ
呉れよ,634,634,7221,動詞,自立,*,*,一段・クレル,命令ｙｏ,呉れる,クレヨ,クレヨ
呉れろ,633,633,7150,動詞,自立,*,*,一段・クレル,命令ｒｏ,呉れる,クレロ,クレロ
呉れりゃ,627,627,7150,動詞,自立,*,*,一段・クレル,仮定縮約１,呉れる,クレリャ,クレリャ
定まる,772,772,6852,動詞,自立,*,*,五段・ラ行,基本形,定まる,サダマル,サダマル
定まら,780,780,6853,動詞,自立,*,*,五段・ラ行,未然形,定まる,サダマラ,サダマラ
定まん,782,782,6853,動詞,自立,*,*,五段・ラ行,未然特殊,定まる,サダマン,サダマン
定まろ,778,778,6853,動詞,自立,*,*,五段・ラ行,未然ウ接続,定まる,サダマロ,サダマロ
定まり,788,788,6266,動詞,自立,*,*,五段・ラ行,連用形,定まる,サダマリ,サダマリ
定まっ,786,786,6852,動詞,自立,*,*,五段・ラ行,連用タ接続,定まる,サダマッ,サダマッ
定まれ,768,768,6853,動詞,自立,*,*,五段・ラ行,仮定形,定まる,サダマレ,サダマレ
定まれ,784,784,6853,動詞,自立,*,*,五段・ラ行,命令ｅ,定まる,サダマレ,サダマレ
定まりゃ,770,770,6853,動詞,自立,*,*,五段・ラ行,仮定縮約１,定まる,サダマリャ,サダマリャ
定まん,774,774,6853,動詞,自立,*,*,五段・ラ行,体言接続特殊,定まる,サダマン,サダマン
定ま,776,776,6853,動詞,自立,*,*,五段・ラ行,体言接続特殊２,定まる,サダマ,サダマ
ばかせる,619,619,9279,動詞,自立,*,*,一段,基本形,ばかせる,バカセル,バカセル
ばかせ,622,622,9279,動詞,自立,*,*,一段,未然形,ばかせる,バカセ,バカセ
ばかせよ,621,621,9279,動詞,自立,*,*,一段,未然ウ接続,ばかせる,バカセヨ,バカセヨ
ばかせ,625,625,9279,動詞,自立,*,*,一段,連用形,ばかせる,バカセ,バカセ
ばかせれ,617,617,9279,動詞,自立,*,*,一段,仮定形,ばかせる,バカセレ,バカセレ
ばかせよ,624,624,9279,動詞,自立,*,*,一段,命令ｙｏ,ばかせる,バカセヨ,バカセヨ
ばかせろ,623,623,9279,動詞,自立,*,*,一段,命令ｒｏ,ばかせる,バカセロ,バカセロ
ばかせりゃ,618,618,9279,動詞,自立,*,*,一段,仮定縮約１,ばかせる,バカセリャ,バカセリャ
ばかせん,620,620,9279,動詞,自立,*,*,一段,体言接続特殊,ばかせる,バカセン,バカセン
語りあう,817,817,7150,動詞,自立,*,*,五段・ワ行促音便,基本形,語りあう,カタリアウ,カタリアウ
語りあわ,823,823,7150,動詞,自立,*,*,五段・ワ行促音便,未然形,語りあう,カタリアワ,カタリアワ
語りあお,820,820,7150,動詞,自立,*,*,五段・ワ行促音便,未然ウ接続,語りあう,カタリアオ,カタリアオ
語りあい,832,832,7150,動詞,自立,*,*,五段・ワ行促音便,連用形,語りあう,カタリアイ,カタリアイ
語りあっ,829,829,7134,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,語りあう,カタリアッ,カタリアッ
語りあえ,814,814,7150,動詞,自立,*,*,五段・ワ行促音便,仮定形,語りあう,カタリアエ,カタリアエ
語りあえ,826,826,7150,動詞,自立,*,*,五段・ワ行促音便,命令ｅ,語りあう,カタリアエ,カタリアエ
敬える,619,619,7150,動詞,自立,*,*,一段,基本形,敬える,ウヤマエル,ウヤマエル
敬え,622,622,7150,動詞,自立,*,*,一段,未然形,敬える,ウヤマエ,ウヤマエ
敬えよ,621,621,7150,動詞,自立,*,*,一段,未然ウ接続,敬える,ウヤマエヨ,ウヤマエヨ
敬え,625,625,7150,動詞,自立,*,*,一段,連用形,敬える,ウヤマエ,ウヤマエ
敬えれ,617,617,7150,動詞,自立,*,*,一段,仮定形,敬える,ウヤマエレ,ウヤマエレ
敬えよ,624,624,7150,動詞,自立,*,*,一段,命令ｙｏ,敬える,ウヤマエヨ,ウヤマエヨ
敬えろ,623,623,7150,動詞,自立,*,*,一段,命令ｒｏ,敬える,ウヤマエロ,ウヤマエロ
敬えりゃ,618,618,7150,動詞,自立,*,*,一段,仮定縮約１,敬える,ウヤマエリャ,ウヤマエリャ
敬えん,620,620,7150,動詞,自立,*,*,一段,体言接続特殊,敬える,ウヤマエン,ウヤマエン
食らわせる,619,619,7150,動詞,自立,*,*,一段,基本形,食らわせる,クラワセル,クラワセル
食らわせ,622,622,7150,動詞,自立,*,*,一段,未然形,食らわせる,クラワセ,クラワセ
食らわせよ,621,621,7150,動詞,自立,*,*,一段,未然ウ接続,食らわせる,クラワセヨ,クラワセヨ
食らわせ,625,625,7150,動詞,自立,*,*,一段,連用形,食らわせる,クラワセ,クラワセ
食らわせれ,617,617,7150,動詞,自立,*,*,一段,仮定形,食らわせる,クラワセレ,クラワセレ
食らわせよ,624,624,7150,動詞,自立,*,*,一段,命令ｙｏ,食らわせる,クラワセヨ,クラワセヨ
食らわせろ,623,623,7150,動詞,自立,*,*,一段,命令ｒｏ,食らわせる,クラワセロ,クラワセロ
食らわせりゃ,618,618,7150,動詞,自立,*,*,一段,仮定縮約１,食らわせる,クラワセリャ,クラワセリャ
食らわせん,620,620,7150,動詞,自立,*,*,一段,体言接続特殊,食らわせる,クラワセン,クラワセン
わたる,772,772,8835,動詞,自立,*,*,五段・ラ行,基本形,わたる,ワタル,ワタル
わたら,780,780,9229,動詞,自立,*,*,五段・ラ行,未然形,わたる,ワタラ,ワタラ
わたん,782,782,9229,動詞,自立,*,*,五段・ラ行,未然特殊,わたる,ワタン,ワタン
わたろ,778,778,9229,動詞,自立,*,*,五段・ラ行,未然ウ接続,わたる,ワタロ,ワタロ
わたり,788,788,9589,動詞,自立,*,*,五段・ラ行,連用形,わたる,ワタリ,ワタリ
わたっ,786,786,9385,動詞,自立,*,*,五段・ラ行,連用タ接続,わたる,ワタッ,ワタッ
わたれ,768,768,9229,動詞,自立,*,*,五段・ラ行,仮定形,わたる,ワタレ,ワタレ
わたれ,784,784,9229,動詞,自立,*,*,五段・ラ行,命令ｅ,わたる,ワタレ,ワタレ
わたりゃ,770,770,9229,動詞,自立,*,*,五段・ラ行,仮定縮約１,わたる,ワタリャ,ワタリャ
わたん,774,774,9229,動詞,自立,*,*,五段・ラ行,体言接続特殊,わたる,ワタン,ワタン
わた,776,776,9370,動詞,自立,*,*,五段・ラ行,体言接続特殊２,わたる,ワタ,ワタ
いいまわす,731,731,9279,動詞,自立,*,*,五段・サ行,基本形,いいまわす,イイマワス,イーマワス
