기,0,0,0,ETN,*,F,기,*,*,*,*
는,0,0,0,ETN,*,T,는,*,*,*,*
는다기,0,0,0,ETN,*,F,는다기,*,*,*,*
다기,0,0,0,ETN,*,F,다기,*,*,*,*
던,0,0,0,ETN,*,T,던,*,*,*,*
라가,0,0,0,ETN,*,F,라가,*,*,*,*
라기,0,0,0,ETN,*,F,라기,*,*,*,*
란,0,0,0,ETN,*,T,란,*,*,*,*
슴,0,0,0,ETN,*,T,슴,*,*,*,*
으기,0,0,0,ETN,*,F,으기,*,*,*,*
은,0,0,0,ETN,*,T,은,*,*,*,*
을,0,0,0,ETN,*,T,을,*,*,*,*
음,0,0,0,ETN,*,T,음,*,*,*,*
이,0,0,0,ETN,*,F,이,*,*,*,*
