옥희,0,0,0,NNG,*,F,옥희,*,*,*,*
운지,0,0,0,NNG,*,F,운지,*,*,*,*
움짤,0,0,0,NNG,*,T,움짤,*,*,*,*
은꼴사,0,0,0,NNG,*,F,은꼴사,*,*,*,*
이뭐병,0,0,0,NNG,*,T,이뭐병,*,*,*,*
자삭,0,0,0,NNG,*,T,자삭,*,*,*,*
절친,0,0,0,NNG,*,T,절친,*,*,*,*
정팅,0,0,0,NNG,*,T,정팅,*,*,*,*
제곧내,0,0,0,NNG,*,F,제곧내,*,*,*,*
젭라,0,0,0,MAG,성분부사/양태부사,F,젭라,*,*,*,*
종결자,0,0,0,NNG,*,F,종결자,*,*,*,*
즐,0,0,0,XPN,*,T,즐,*,*,*,*
지롤,0,0,0,NNG,*,T,지롤,*,*,*,*
지름신,0,0,0,NNG,*,T,지름신,*,*,*,*
지못미,0,0,0,IC,*,F,지못미,*,*,*,*
직찍,0,0,0,NNG,*,T,직찍,*,*,*,*
짐승남,0,0,0,NNG,*,T,짐승남,Compound,*,*,짐승/NNG/*+남/NNG/*
짐승돌,0,0,0,NNG,*,T,짐승돌,*,*,*,*
짤방,0,0,0,NNG,*,T,짤방,*,*,*,*
짱,0,0,0,NNG,*,T,짱,*,*,*,*
쩐,0,0,0,VV,*,T,쩐,*,*,*,*
찌질,0,0,0,NNG,*,T,찌질,*,*,*,*
찌질이,0,0,0,NNG,*,F,찌질이,*,*,*,*
찐따,0,0,0,NNG,*,F,찐따,*,*,*,*
차도남,0,0,0,NNG,*,T,차도남,*,*,*,*
초딩,0,0,0,NNG,*,T,초딩,*,*,*,*
쵸재깅,0,0,0,NNG,*,T,쵸재깅,*,*,*,*
충공깽,0,0,0,NNG,*,T,충공깽,*,*,*,*
츄리닝,0,0,0,NNG,*,T,츄리닝,*,*,*,*
치맥,0,0,0,NNG,*,T,치맥,*,*,*,*
치유물,0,0,0,NNG,*,T,치유물,Compound,*,*,치유/NNG/*+물/NNG/*
캐,0,0,0,XPN,*,F,캐,*,*,*,*
캐릭,0,0,0,NNG,*,T,캐릭,*,*,*,*
캐미,0,0,0,NNG,*,F,캐미,*,*,*,*
코렁탕,0,0,0,NNG,*,T,코렁탕,*,*,*,*
쿨타임,0,0,0,NNG,*,T,쿨타임,*,*,*,*
킹왕짱,0,0,0,NNG,*,T,킹왕짱,*,*,*,*
템,0,0,0,NNG,*,T,템,*,*,*,*
트친,0,0,0,NNG,*,T,트친,*,*,*,*
특목고,0,0,0,NNG,*,F,특목고,*,*,*,*
팀킬,0,0,0,NNG,*,T,팀킬,*,*,*,*
폭렬,0,0,0,NNG,*,T,폭렬,*,*,*,*
품절남,0,0,0,NNG,*,T,품절남,Compound,*,*,품절/NNG/*+남/NNG/*
품절녀,0,0,0,NNG,*,F,품절녀,Compound,*,*,품절/NNG/*+녀/NNG/*
헐,0,0,0,IC,*,T,헐,*,*,*,*
헐ㅋ,0,0,0,IC,*,F,헐ㅋ,*,*,*,*
헐퀴,0,0,0,IC,*,F,헐퀴,*,*,*,*
현피,0,0,0,NNG,*,F,현피,*,*,*,*
호옹이,0,0,0,NNG,*,F,호옹이,*,*,*,*
홈피,0,0,0,NNG,*,F,홈피,*,*,*,*
훼이크,0,0,0,NNG,*,F,훼이크,*,*,*,*
흠좀무,0,0,0,NNG,*,F,흠좀무,*,*,*,*
히밤,0,0,0,IC,*,T,히밤,*,*,*,*
