닷,0,0,0,MM,~의존가산명사,T,닷,*,*,*,*
당,0,0,0,MM,~단체명사,T,당,*,*,*,*
당해,0,0,0,MM,~명사,F,당해,*,*,*,*
대,0,0,0,MM,~명사,F,대,*,*,*,*
대모한,0,0,0,MM,~명사,T,대모한,*,*,*,*
대여섯,0,0,0,MM,~가산명사,T,대여섯,*,*,*,*
대여섯째,0,0,0,MM,~명사,F,대여섯째,*,*,*,*
대엿,0,0,0,MM,~가산명사,T,대엿,*,*,*,*
댓,0,0,0,MM,~가산명사,T,댓,*,*,*,*
댓째,0,0,0,MM,~명사,F,댓째,*,*,*,*
뎌,0,0,0,MM,~명사,F,뎌,*,*,*,*
도합,0,0,0,MM,~수표현,T,도합,*,*,*,*
동,0,0,0,MM,~명사,T,동,*,*,*,*
두,0,0,0,MM,~가산명사,F,두,*,*,*,*
두서너,0,0,0,MM,~가산명사,F,두서너,*,*,*,*
두서너째,0,0,0,MM,~명사,F,두서너째,*,*,*,*
두세,0,0,0,MM,~가산명사,F,두세,*,*,*,*
두세네,0,0,0,MM,~명사,F,두세네,*,*,*,*
두세째,0,0,0,MM,~명사,F,두세째,*,*,*,*
두어,0,0,0,MM,~가산명사,F,두어,*,*,*,*
두어째,0,0,0,MM,~명사,F,두어째,*,*,*,*
두째,0,0,0,MM,~명사,F,두째,*,*,*,*
둘째,0,0,0,MM,~명사,F,둘째,*,*,*,*
둘쨋,0,0,0,MM,~명사,T,둘쨋,*,*,*,*
둬,0,0,0,MM,~가산명사,F,둬,*,*,*,*
둬째,0,0,0,MM,~명사,F,둬째,*,*,*,*
뒷,0,0,0,MM,~명사,T,뒷,*,*,*,*
따른,0,0,0,MM,~명사,T,따른,*,*,*,*
딱,0,0,0,MM,~명사,T,딱,*,*,*,*
딴,0,0,0,MM,~명사,T,딴,*,*,*,*
때늦은,0,0,0,MM,~명사,T,때늦은,*,*,*,*
때아닌,0,0,0,MM,~명사,T,때아닌,*,*,*,*
때이른,0,0,0,MM,~명사,T,때이른,*,*,*,*
떡을할,0,0,0,MM,~인성명사,T,떡을할,*,*,*,*
또다른,0,0,0,MM,~명사,T,또다른,*,*,*,*
또한,0,0,0,MM,~명사,T,또한,*,*,*,*
마흔,0,0,0,MM,~가산명사,T,마흔,*,*,*,*
만,0,0,0,MM,~수표현,T,만,*,*,*,*
만여,0,0,0,MM,~가산명사,F,만여,*,*,*,*
많이,0,0,0,MM,~명사,F,많이,*,*,*,*
매,0,0,0,MM,~명사,F,매,*,*,*,*
맨,0,0,0,MM,~공간명사,T,맨,*,*,*,*
맻,0,0,0,MM,~명사,T,맻,*,*,*,*
먼먼,0,0,0,MM,~장소명사|시간명사,T,먼먼,*,*,*,*
멫,0,0,0,MM,~명사,T,멫,*,*,*,*
몇,0,0,0,MM,~가산명사,T,몇,*,*,*,*
몇대,0,0,0,MM,~명사,F,몇대,*,*,*,*
몇몇,0,0,0,MM,~가산명사,T,몇몇,*,*,*,*
몇십,0,0,0,MM,~가산명사,T,몇십,*,*,*,*
몇억만,0,0,0,MM,~가산명사,T,몇억만,*,*,*,*
몇째,0,0,0,MM,~명사,F,몇째,*,*,*,*
몇천몇만,0,0,0,MM,~가산명사,T,몇천몇만,*,*,*,*
모,0,0,0,MM,~인성명사,F,모,*,*,*,*
모두,0,0,0,MM,~명사,F,모두,*,*,*,*
모든,0,0,0,MM,~명사,T,모든,*,*,*,*
모모,0,0,0,MM,~인성명사,F,모모,*,*,*,*
모모한,0,0,0,MM,~명사,T,모모한,*,*,*,*
모오든,0,0,0,MM,~명사,T,모오든,*,*,*,*
몹쓸,0,0,0,MM,~명사,T,몹쓸,*,*,*,*
무든,0,0,0,MM,~명사,T,무든,*,*,*,*
무스은,0,0,0,MM,~명사,T,무스은,*,*,*,*
무슨,0,0,0,MM,~비인성명사,T,무슨,*,*,*,*
무슨무슨,0,0,0,MM,~비인성명사,T,무슨무슨,*,*,*,*
무신,0,0,0,MM,~명사,T,무신,*,*,*,*
문,0,0,0,MM,~명사,T,문,*,*,*,*
물경,0,0,0,MM,~수표현,T,물경,*,*,*,*
뭇,0,0,0,MM,~명사,T,뭇,*,*,*,*
뭔,0,0,0,MM,~명사,T,뭔,*,*,*,*
믄,0,0,0,MM,~명사,T,믄,*,*,*,*
바른,0,0,0,MM,~명사,T,바른,*,*,*,*
반,0,0,0,MM,~의존가산명사,T,반,*,*,*,*
배라먹을,0,0,0,MM,~명사,T,배라먹을,*,*,*,*
백,0,0,0,MM,~가산명사,T,백,*,*,*,*
백대,0,0,0,MM,~명사,F,백대,*,*,*,*
백여,0,0,0,MM,~가산명사,F,백여,*,*,*,*
벨,0,0,0,MM,~명사,T,벨,*,*,*,*
벼라별,0,0,0,MM,~명사,T,벼라별,*,*,*,*
변별,0,0,0,MM,~명사,T,변별,*,*,*,*
별,0,0,0,MM,~고유명사,T,별,*,*,*,*
별별,0,0,0,MM,~명사,T,별별,*,*,*,*
별의별,0,0,0,MM,~명사,T,별의별,*,*,*,*
본,0,0,0,MM,~인성명사,T,본,*,*,*,*
븰,0,0,0,MM,~명사,T,븰,*,*,*,*
빌어먹을,0,0,0,MM,~명사,T,빌어먹을,*,*,*,*
사,0,0,0,MM,~가산명사,F,사,*,*,*,*
사대,0,0,0,MM,~명사,F,사대,*,*,*,*
사십,0,0,0,MM,~가산명사,T,사십,*,*,*,*
사십여,0,0,0,MM,~가산명사,F,사십여,*,*,*,*
사오,0,0,0,MM,~가산명사,F,사오,*,*,*,*
사이,0,0,0,MM,~명사,F,사이,*,*,*,*
삼,0,0,0,MM,~가산명사,T,삼,*,*,*,*
삼대,0,0,0,MM,~명사,F,삼대,*,*,*,*
삼사,0,0,0,MM,~가산명사,F,삼사,*,*,*,*
삼십,0,0,0,MM,~가산명사,T,삼십,*,*,*,*
삼십여,0,0,0,MM,~가산명사,F,삼십여,*,*,*,*
새,0,0,0,MM,~명사,F,새,*,*,*,*
서,0,0,0,MM,~의존가산명사,F,서,*,*,*,*
서너,0,0,0,MM,~가산명사,F,서너,*,*,*,*
서너째,0,0,0,MM,~명사,F,서너째,*,*,*,*
서른,0,0,0,MM,~가산명사,T,서른,*,*,*,*
서른한,0,0,0,MM,~명사,T,서른한,*,*,*,*
석,0,0,0,MM,~의존가산명사,T,석,*,*,*,*
설흔,0,0,0,MM,~명사,T,설흔,*,*,*,*
성,0,0,0,MM,~인명명사,T,성,*,*,*,*
세,0,0,0,MM,~가산명사,F,세,*,*,*,*
세네,0,0,0,MM,~명사,F,세네,*,*,*,*
세네째,0,0,0,MM,~명사,F,세네째,*,*,*,*
세째,0,0,0,MM,~명사,F,세째,*,*,*,*
셋째,0,0,0,MM,~명사,F,셋째,*,*,*,*
셋쨋,0,0,0,MM,~명사,T,셋쨋,*,*,*,*
소,0,0,0,MM,~인명명사,F,소,*,*,*,*
속,0,0,0,MM,~고유명사,T,속,*,*,*,*
수,0,0,0,MM,~의존가산명사,F,수,*,*,*,*
수만,0,0,0,MM,~가산명사,T,수만,*,*,*,*
수백,0,0,0,MM,~가산명사,T,수백,*,*,*,*
수백만,0,0,0,MM,~가산명사,T,수백만,*,*,*,*
수백억,0,0,0,MM,~가산명사,T,수백억,*,*,*,*
수삼,0,0,0,MM,~가산명사,T,수삼,*,*,*,*
수십,0,0,0,MM,~가산명사,T,수십,*,*,*,*
수십만,0,0,0,MM,~가산명사,T,수십만,*,*,*,*
수십억,0,0,0,MM,~가산명사,T,수십억,*,*,*,*
수십조,0,0,0,MM,~가산명사,F,수십조,*,*,*,*
수억,0,0,0,MM,~가산명사,T,수억,*,*,*,*
수억만,0,0,0,MM,~가산명사,T,수억만,*,*,*,*
수조,0,0,0,MM,~가산명사,F,수조,*,*,*,*
수천,0,0,0,MM,~가산명사,T,수천,*,*,*,*
수천만,0,0,0,MM,~가산명사,T,수천만,*,*,*,*
수천수만,0,0,0,MM,~가산명사,T,수천수만,*,*,*,*
수천억,0,0,0,MM,~가산명사,T,수천억,*,*,*,*
순,0,0,0,MM,~명사,T,순,*,*,*,*
쉰,0,0,0,MM,~가산명사,T,쉰,*,*,*,*
스무,0,0,0,MM,~가산명사,F,스무,*,*,*,*
스무남은,0,0,0,MM,~가산명사,T,스무남은,*,*,*,*
스무째,0,0,0,MM,~명사,F,스무째,*,*,*,*
스물째,0,0,0,MM,~명사,F,스물째,*,*,*,*
슥,0,0,0,MM,~명사,T,슥,*,*,*,*
시,0,0,0,MM,~명사,F,시,*,*,*,*
신,0,0,0,MM,~기관명사,T,신,*,*,*,*
십,0,0,0,MM,~가산명사,T,십,*,*,*,*
십대,0,0,0,MM,~명사,F,십대,*,*,*,*
십여,0,0,0,MM,~가산명사,F,십여,*,*,*,*
썩을,0,0,0,MM,~인성명사,T,썩을,*,*,*,*
아랫,0,0,0,MM,~명사,T,아랫,*,*,*,*
아모,0,0,0,MM,~명사,F,아모,*,*,*,*
아무,0,0,0,MM,~명사,F,아무,*,*,*,*
아무런,0,0,0,MM,~명사,T,아무런,*,*,*,*
아무아무,0,0,0,MM,~명사,F,아무아무,*,*,*,*
아홉,0,0,0,MM,~가산명사,T,아홉,*,*,*,*
아홉째,0,0,0,MM,~명사,F,아홉째,*,*,*,*
아흔,0,0,0,MM,~가산명사,T,아흔,*,*,*,*
암,0,0,0,MM,~명사,T,암,*,*,*,*
애먼,0,0,0,MM,~명사,T,애먼,*,*,*,*
야뜨,0,0,0,MM,~명사,F,야뜨,*,*,*,*
약,0,0,0,MM,~수표현,T,약,*,*,*,*
양,0,0,0,MM,~명사,T,양,*,*,*,*
양대,0,0,0,MM,~명사,F,양대,*,*,*,*
어나,0,0,0,MM,~명사,F,어나,*,*,*,*
어느,0,0,0,MM,~명사,F,어느,*,*,*,*
어느어느,0,0,0,MM,~명사,F,어느어느,*,*,*,*
어는,0,0,0,MM,~명사,T,어는,*,*,*,*
어떤,0,0,0,MM,~명사,T,어떤,*,*,*,*
어떨,0,0,0,MM,~명사,T,어떨,*,*,*,*
어떻,0,0,0,MM,~명사,T,어떻,*,*,*,*
어뜬,0,0,0,MM,~명사,T,어뜬,*,*,*,*
어만,0,0,0,MM,~명사,T,어만,*,*,*,*
어인,0,0,0,MM,~명사,T,어인,*,*,*,*
어쩐,0,0,0,MM,~명사,T,어쩐,*,*,*,*
어쩔,0,0,0,MM,~명사,T,어쩔,*,*,*,*
억,0,0,0,MM,~가산명사,T,억,*,*,*,*
억만,0,0,0,MM,~가산명사,T,억만,*,*,*,*
억조,0,0,0,MM,~가산명사,F,억조,*,*,*,*
억천만,0,0,0,MM,~가산명사,T,억천만,*,*,*,*
언,0,0,0,MM,~명사,T,언,*,*,*,*
에문,0,0,0,MM,~명사,T,에문,*,*,*,*
여,0,0,0,MM,~명사,F,여,*,*,*,*
여나무,0,0,0,MM,~명사,F,여나무,*,*,*,*
여남,0,0,0,MM,~가산명사,T,여남,*,*,*,*
여남은,0,0,0,MM,~가산명사,T,여남은,*,*,*,*
여남은째,0,0,0,MM,~명사,F,여남은째,*,*,*,*
여남째,0,0,0,MM,~명사,F,여남째,*,*,*,*
여느,0,0,0,MM,~명사,F,여느,*,*,*,*
여늬,0,0,0,MM,~명사,F,여늬,*,*,*,*
여덜아홉,0,0,0,MM,~명사,T,여덜아홉,*,*,*,*
여덟,0,0,0,MM,~가산명사,T,여덟,*,*,*,*
여덟아홉,0,0,0,MM,~가산명사,T,여덟아홉,*,*,*,*
여덟아홉째,0,0,0,MM,~명사,F,여덟아홉째,*,*,*,*
여덟째,0,0,0,MM,~명사,F,여덟째,*,*,*,*
여든,0,0,0,MM,~가산명사,T,여든,*,*,*,*
여라문,0,0,0,MM,~명사,T,여라문,*,*,*,*
여러,0,0,0,MM,~가산명사,F,여러,*,*,*,*
여서일곱,0,0,0,MM,~명사,T,여서일곱,*,*,*,*
여서일곱째,0,0,0,MM,~명사,F,여서일곱째,*,*,*,*
여섯,0,0,0,MM,~가산명사,T,여섯,*,*,*,*
여섯째,0,0,0,MM,~명사,F,여섯째,*,*,*,*
여순,0,0,0,MM,~명사,T,여순,*,*,*,*
연,0,0,0,MM,~수표현,T,연,*,*,*,*
엳아홉,0,0,0,MM,~가산명사,T,엳아홉,*,*,*,*
엳아홉째,0,0,0,MM,~명사,F,엳아홉째,*,*,*,*
열,0,0,0,MM,~가산명사,T,열,*,*,*,*
열네,0,0,0,MM,~명사,F,열네,*,*,*,*
열두,0,0,0,MM,~명사,F,열두,*,*,*,*
열두어,0,0,0,MM,~명사,F,열두어,*,*,*,*
열두째,0,0,0,MM,~명사,F,열두째,*,*,*,*
열둘째,0,0,0,MM,~명사,F,열둘째,*,*,*,*
열세,0,0,0,MM,~명사,F,열세,*,*,*,*
열아문,0,0,0,MM,~명사,T,열아문,*,*,*,*
열째,0,0,0,MM,~명사,F,열째,*,*,*,*
열한,0,0,0,MM,~명사,T,열한,*,*,*,*
열한째,0,0,0,MM,~명사,F,열한째,*,*,*,*
